X1,word,cos_img,cos_word,animate
puppy,block,0.407251141233409,0.7940817040097059,mixed
spoon,block,0.478649198353341,0.8249118109049242,inanimate
train,block,0.41319751112082703,0.6613215729777769,inanimate
truck,block,0.480301025980443,0.6320949069658871,inanimate
water,block,0.44067770424153097,0.605380541328031,inanimate
apple,book,0.538675909774384,0.633430901059904,inanimate
baby,book,0.37245207851133005,0.5723447595571179,mixed
ball,book,0.412367549164678,0.648370587946098,inanimate
bear,book,0.547378102693647,0.6116525461336629,mixed
block,book,0.505423323312512,0.657595261561741,inanimate
bottle,book,0.542905289981798,0.659005377515147,inanimate
car,book,0.37598254488004,0.5550650807292541,inanimate
cat,book,0.454131784681601,0.597562702732463,mixed
chair,book,0.443605043913852,0.6519529852992529,inanimate
cow,book,0.35771326131333503,0.688107641119968,mixed
cup,book,0.5059128635918689,0.6932877006773779,inanimate
dog,book,0.370514416127961,0.6051575905098011,mixed
duck,book,0.381117851803073,0.6786875367153299,mixed
egg,book,0.42508796934011495,0.697133838746859,inanimate
elephant,book,0.39983297671284995,0.677148690433978,mixed
fish,book,0.349312917820154,0.653742618533298,mixed
frog,book,0.399078524404056,0.695739300242064,mixed
giraffe,book,0.36903940948025504,0.806243907554937,mixed
milk,book,0.49008986123183707,0.7292930302355021,inanimate
monkey,book,0.33780677733712106,0.6703836894138749,mixed
pig,book,0.327152473231497,0.681407044381766,mixed
puppy,book,0.350168267830519,0.7032361465870501,mixed
spoon,book,0.43070318367455396,0.740507343222325,inanimate
train,book,0.39562085457646995,0.6033932868621601,inanimate
truck,book,0.44236927239967205,0.6721209069789369,inanimate
water,book,0.5185179878107511,0.652147616585196,inanimate
apple,bottle,0.576777847358516,0.6866478983259039,inanimate
baby,bottle,0.537442433754624,0.539589053914456,mixed
ball,bottle,0.538069191831728,0.5960292371553051,inanimate
bear,bottle,0.5885649834616529,0.612709172735621,mixed
block,bottle,0.517006568681011,0.683098138500192,inanimate
book,bottle,0.542905289981798,0.659005377515147,inanimate
car,bottle,0.5454387556199091,0.641630871888678,inanimate
cat,bottle,0.541263613321823,0.6228134027687111,mixed
chair,bottle,0.578364160310175,0.6641857478495939,inanimate
cow,bottle,0.503642627082867,0.63825913480689,mixed
cup,bottle,0.5833927582275811,0.524759929122325,inanimate
dog,bottle,0.539724246487899,0.577339068241001,mixed
duck,bottle,0.516733804469916,0.642236121356225,mixed
egg,bottle,0.42844540157536604,0.6144578265227829,inanimate
elephant,bottle,0.511298119749261,0.6773053695504029,mixed
fish,bottle,0.484283626240577,0.625302056517219,mixed
frog,bottle,0.499803914595481,0.614461566804946,mixed
giraffe,bottle,0.5039045827640589,0.741738437850671,mixed
milk,bottle,0.27737660387896695,0.471757048212007,inanimate
monkey,bottle,0.47857854455932103,0.658726893385515,mixed
pig,bottle,0.496973926917544,0.656336386625254,mixed
puppy,bottle,0.5029232864636289,0.673045903536357,mixed
spoon,bottle,0.502308027378452,0.538669547024551,inanimate
train,bottle,0.521548002561479,0.7167079775175821,inanimate
truck,bottle,0.557124353953432,0.691072093457042,inanimate
water,bottle,0.27626189521006705,0.43802497156972797,inanimate
apple,car,0.5011178272167379,0.6487009847250931,inanimate
baby,car,0.376725681892077,0.549120660976002,mixed
ball,car,0.4193281204855,0.628312361253943,inanimate
bear,car,0.558061807294707,0.6460422081354611,mixed
block,car,0.4712771742592029,0.648170329020319,inanimate
book,car,0.37598254488004,0.5550650807292541,inanimate
bottle,car,0.5454387556199091,0.641630871888678,inanimate
cat,car,0.405473911083635,0.605601129508979,mixed
chair,car,0.433566022461031,0.650157354073701,inanimate
cow,car,0.38730107372712796,0.7071706245507621,mixed
cup,car,0.39393467281682,0.6596797700057211,inanimate
dog,car,0.364501347357391,0.5703880993327,mixed
duck,car,0.348213111799193,0.719256076613454,mixed
egg,car,0.35401539798625603,0.7152581825379929,inanimate
elephant,car,0.352641531235426,0.6991354524380229,mixed
fish,car,0.35075914269337394,0.7252394511359641,mixed
frog,car,0.3724975008347461,0.7473013263856401,mixed
giraffe,car,0.338018446146575,0.7871168356527359,mixed
milk,car,0.452195150896382,0.749045276105951,inanimate
monkey,car,0.38543584847337603,0.701511840223115,mixed
pig,car,0.398327590841378,0.7283989019689581,mixed
puppy,car,0.383937739534545,0.6922491553006279,mixed
spoon,car,0.36257045411890904,0.837961120454695,inanimate
train,car,0.25974171932602497,0.49545632723655203,inanimate
truck,car,0.188690102006119,0.28267182687500897,inanimate
water,car,0.493154507427659,0.6170960525934599,inanimate
apple,cat,0.5158662833658729,0.6902151326007671,mixed
baby,cat,0.41363812004861494,0.5038105570407649,animate
ball,cat,0.40616490403734495,0.608058570431651,mixed
bear,cat,0.555525918228569,0.5021297659373379,animate
block,cat,0.513848513493426,0.6764561819500912,mixed
book,cat,0.454131784681601,0.597562702732463,mixed
bottle,cat,0.541263613321823,0.6228134027687111,mixed
car,cat,0.405473911083635,0.605601129508979,mixed
chair,cat,0.458265403760793,0.648501925179181,mixed
cow,cat,0.39705802199390905,0.5000051693662521,animate
cup,cat,0.4375255448045471,0.7015326272242409,mixed
dog,cat,0.410749682044651,0.21145517005006398,animate
duck,cat,0.41767638121231804,0.540781541974631,animate
egg,cat,0.40346538049991704,0.6673761052910849,mixed
elephant,cat,0.38166051392646605,0.514057188129316,animate
fish,cat,0.42357456240717406,0.540872869341616,animate
frog,cat,0.41579404904147105,0.522124071522557,animate
giraffe,cat,0.41583404384457107,0.663485110184309,animate
milk,cat,0.47940778564093606,0.6494530636339001,mixed
monkey,cat,0.444652061826715,0.452669758283504,animate
pig,cat,0.422193020637044,0.478094594516171,animate
puppy,cat,0.41100439943462297,0.3710025284477279,animate
spoon,cat,0.42193945080794604,0.754209439821904,mixed
train,cat,0.36431253474067604,0.629134659777743,mixed
truck,cat,0.385381467718336,0.620623233447873,mixed
water,cat,0.51757609474935,0.627236738505402,mixed
apple,chair,0.5426993729550179,0.7677488349054471,inanimate
baby,chair,0.39176996287637,0.6035386467703701,mixed
ball,chair,0.47123654999632597,0.591136164277265,inanimate
bear,chair,0.5605779964581801,0.675651978589855,mixed
block,chair,0.515668265606136,0.706922112552915,inanimate
book,chair,0.443605043913852,0.6519529852992529,inanimate
bottle,chair,0.578364160310175,0.6641857478495939,inanimate
car,chair,0.433566022461031,0.650157354073701,inanimate
cat,chair,0.458265403760793,0.648501925179181,mixed
cow,chair,0.445121741015556,0.7334380279517799,mixed
cup,chair,0.430202867051502,0.709340606014486,inanimate
dog,chair,0.42874386693914707,0.640237677662985,mixed
duck,chair,0.45845757837446993,0.6846155603468449,mixed
egg,chair,0.44729002442842697,0.717040609392585,inanimate
elephant,chair,0.431198984016601,0.6891627012301991,mixed
fish,chair,0.42548382970574794,0.7553469802612559,mixed
frog,chair,0.37518842565435,0.693534553070444,mixed
giraffe,chair,0.400779437649794,0.7273197559876341,mixed
milk,chair,0.49456303699603005,0.767753105600616,inanimate
monkey,chair,0.41935174211911896,0.7146077061673929,mixed
pig,chair,0.49306050778691607,0.762476302975428,mixed
puppy,chair,0.430387430390269,0.765926508768347,mixed
spoon,chair,0.40223648204581497,0.719145258852795,inanimate
train,chair,0.436004532680368,0.699186495296348,inanimate
truck,chair,0.404094663038673,0.681461495589771,inanimate
water,chair,0.540262034336114,0.6754345839104,inanimate
apple,cow,0.5100263560294299,0.665662697096881,mixed
baby,cow,0.31034852402525703,0.532713536368497,animate
ball,cow,0.34075598504014193,0.663484560008631,mixed
bear,cow,0.362553882652747,0.5463131813449811,animate
block,cow,0.398117851064457,0.737570176280369,mixed
book,cow,0.35771326131333503,0.688107641119968,mixed
bottle,cow,0.503642627082867,0.63825913480689,mixed
car,cow,0.38730107372712796,0.7071706245507621,mixed
cat,cow,0.39705802199390905,0.5000051693662521,animate
chair,cow,0.445121741015556,0.7334380279517799,mixed
cup,cow,0.416616214352438,0.7218688442521078,mixed
dog,cow,0.29152340960317796,0.45274841487862394,animate
duck,cow,0.275107973343273,0.481002232729125,animate
egg,cow,0.261845573773945,0.5156491010845321,mixed
elephant,cow,0.24058531342819198,0.42953893748921296,animate
fish,cow,0.24923772198701102,0.549146431543318,animate
frog,cow,0.26296488142308605,0.505279305799732,animate
giraffe,cow,0.266216525291282,0.548714824451964,animate
milk,cow,0.44031060656998405,0.38969632949784994,mixed
monkey,cow,0.24301962112956,0.444985145460305,animate
pig,cow,0.28960337982475604,0.303211249267336,animate
puppy,cow,0.27844473694237104,0.5637958724041781,animate
spoon,cow,0.400857968731772,0.723078941519369,mixed
train,cow,0.33127337507391996,0.6725692483319311,mixed
truck,cow,0.41486446788323605,0.6573592546743922,mixed
water,cow,0.43254307004485704,0.6343630930068901,mixed
apple,cup,0.516150447567766,0.661705775296021,inanimate
baby,cup,0.39600123329674997,0.6692297429746971,mixed
ball,cup,0.425491006526303,0.6067255381370921,inanimate
bear,cup,0.565127135398023,0.750200028402165,mixed
block,cup,0.49311976094221505,0.778530167210445,inanimate
book,cup,0.5059128635918689,0.6932877006773779,inanimate
bottle,cup,0.5833927582275811,0.524759929122325,inanimate
car,cup,0.39393467281682,0.6596797700057211,inanimate
cat,cup,0.4375255448045471,0.7015326272242409,mixed
chair,cup,0.430202867051502,0.709340606014486,inanimate
cow,cup,0.416616214352438,0.7218688442521078,mixed
dog,cup,0.398476098052827,0.693734716596065,mixed
duck,cup,0.348362782060273,0.6748373529076449,mixed
egg,cup,0.37193344747510204,0.532497968147823,inanimate
elephant,cup,0.42705275117151,0.779169651101738,mixed
fish,cup,0.371012777805343,0.7140109850887191,mixed
frog,cup,0.38954997141759,0.753671402970937,mixed
giraffe,cup,0.391416118118245,0.8776513797311379,mixed
milk,cup,0.459328628509286,0.46146293339813205,inanimate
monkey,cup,0.413638045380256,0.75749041759011,mixed
pig,cup,0.451361787914396,0.77325391959689,mixed
puppy,cup,0.43618219807703296,0.7499380090682121,mixed
spoon,cup,0.40083272865791997,0.49823338639299897,inanimate
train,cup,0.410970825080259,0.749699957900635,inanimate
truck,cup,0.379215256313446,0.695796265639635,inanimate
water,cup,0.482571602664496,0.5713774234972739,inanimate
apple,dog,0.474401219613171,0.679640040719969,mixed
baby,dog,0.36698700750710206,0.44178742309320396,animate
ball,dog,0.37677011814392103,0.573543333407518,mixed
bear,dog,0.5602539828904389,0.44995470796478704,animate
block,dog,0.47403715784176903,0.6906446861820971,mixed
book,dog,0.370514416127961,0.6051575905098011,mixed
bottle,dog,0.539724246487899,0.577339068241001,mixed
car,dog,0.364501347357391,0.5703880993327,mixed
cat,dog,0.410749682044651,0.21145517005006398,animate
chair,dog,0.42874386693914707,0.640237677662985,mixed
cow,dog,0.29152340960317796,0.45274841487862394,animate
cup,dog,0.398476098052827,0.693734716596065,mixed
duck,dog,0.341533421072783,0.511092761214552,animate
egg,dog,0.38090015939708793,0.6444343797704,mixed
elephant,dog,0.36336523396523795,0.5203089392152279,animate
fish,dog,0.334555306223256,0.529558412901304,animate
frog,dog,0.324601149372145,0.5657260845871229,animate
giraffe,dog,0.33979879493799103,0.671977058251716,animate
milk,dog,0.469373217449265,0.6211631541157111,mixed
monkey,dog,0.35604234392997497,0.487597113991236,animate
pig,dog,0.39327005047773295,0.42291911720407793,animate
puppy,dog,0.371060222135985,0.19056969703489698,animate
spoon,dog,0.3736618062135901,0.727112320182578,mixed
train,dog,0.35146347186212606,0.555686372500598,mixed
truck,dog,0.38910809533938495,0.5923825066342739,mixed
water,dog,0.477203953897949,0.585249365445359,mixed
apple,duck,0.508734437197794,0.6781432399255172,mixed
baby,duck,0.37958745274290295,0.547269345993154,animate
ball,duck,0.36936839623658396,0.636975663144064,mixed
bear,duck,0.51119459777123,0.5015473702080989,animate
block,duck,0.40908425523388603,0.708335448937898,mixed
book,duck,0.381117851803073,0.6786875367153299,mixed
bottle,duck,0.516733804469916,0.642236121356225,mixed
car,duck,0.348213111799193,0.719256076613454,mixed
cat,duck,0.41767638121231804,0.540781541974631,animate
chair,duck,0.45845757837446993,0.6846155603468449,mixed
cow,duck,0.275107973343273,0.481002232729125,animate
cup,duck,0.348362782060273,0.6748373529076449,mixed
dog,duck,0.341533421072783,0.511092761214552,animate
egg,duck,0.32095571966008196,0.44441122265796706,mixed
elephant,duck,0.36444264498135,0.472458978823084,animate
fish,duck,0.29251714807588397,0.47419125975364096,animate
frog,duck,0.360546446274718,0.44132147000115096,animate
giraffe,duck,0.31104646882590004,0.665848670490384,animate
milk,duck,0.42772091577484705,0.641019248852424,mixed
monkey,duck,0.344587888884184,0.5543384037581529,animate
pig,duck,0.319116494450708,0.413740043931055,animate
puppy,duck,0.336062818202804,0.640699756214246,animate
spoon,duck,0.41119599443949395,0.6718519561764251,mixed
train,duck,0.34384773996316703,0.7184084923175981,mixed
truck,duck,0.396406144724497,0.7292336033434421,mixed
water,duck,0.45244483736465096,0.6057382765735999,mixed
apple,egg,0.467978315776189,0.638270116017377,inanimate
baby,egg,0.346215053478073,0.552943808494025,mixed
ball,egg,0.391568140374772,0.621716243849917,inanimate
bear,egg,0.478064939866565,0.686835043677804,mixed
block,egg,0.33273907840720096,0.7289404635459951,inanimate
book,egg,0.42508796934011495,0.697133838746859,inanimate
bottle,egg,0.42844540157536604,0.6144578265227829,inanimate
car,egg,0.35401539798625603,0.7152581825379929,inanimate
cat,egg,0.40346538049991704,0.6673761052910849,mixed
chair,egg,0.44729002442842697,0.717040609392585,inanimate
cow,egg,0.261845573773945,0.5156491010845321,mixed
cup,egg,0.37193344747510204,0.532497968147823,inanimate
dog,egg,0.38090015939708793,0.6444343797704,mixed
duck,egg,0.32095571966008196,0.44441122265796706,mixed
elephant,egg,0.289294733298594,0.643699081668913,mixed
fish,egg,0.31523047498020196,0.5007233067779521,mixed
frog,egg,0.331048206409308,0.6041796057668289,mixed
giraffe,egg,0.328558437004789,0.7746346622401079,mixed
milk,egg,0.40532610972004207,0.38059347153253703,inanimate
monkey,egg,0.323979357977704,0.6664792029604449,mixed
pig,egg,0.33217311401694,0.544982762093664,mixed
puppy,egg,0.346241086694782,0.6667863298210109,mixed
spoon,egg,0.379686346851536,0.48589806292365095,inanimate
train,egg,0.303571924355734,0.800136171064373,inanimate
truck,egg,0.36784911711991497,0.742804428764855,inanimate
water,egg,0.39627600066823,0.579302692132756,inanimate
apple,elephant,0.483636737101791,0.755678192077477,mixed
baby,elephant,0.322115204711393,0.49828428226280297,animate
ball,elephant,0.391754396033614,0.678609466225522,mixed
bear,elephant,0.419783236594584,0.44837190840998203,animate
block,elephant,0.4754603359946379,0.772600367527162,mixed
book,elephant,0.39983297671284995,0.677148690433978,mixed
bottle,elephant,0.511298119749261,0.6773053695504029,mixed
car,elephant,0.352641531235426,0.6991354524380229,mixed
cat,elephant,0.38166051392646605,0.514057188129316,animate
chair,elephant,0.431198984016601,0.6891627012301991,mixed
cow,elephant,0.24058531342819198,0.42953893748921296,animate
cup,elephant,0.42705275117151,0.779169651101738,mixed
dog,elephant,0.36336523396523795,0.5203089392152279,animate
duck,elephant,0.36444264498135,0.472458978823084,animate
egg,elephant,0.289294733298594,0.643699081668913,mixed
fish,elephant,0.296911431024093,0.600290610875481,animate
frog,elephant,0.31969788187268394,0.42346605196378795,animate
giraffe,elephant,0.300084543193292,0.32277566684353304,animate
milk,elephant,0.42168593502710106,0.657412286022639,mixed
monkey,elephant,0.34715025811215505,0.3465701641790219,animate
pig,elephant,0.31254444052409497,0.478959389769247,animate
puppy,elephant,0.33482439229820005,0.640638852169409,animate
spoon,elephant,0.395766281755392,0.7535458206161579,mixed
train,elephant,0.282444372195571,0.611477684025646,mixed
truck,elephant,0.369442785481177,0.7037859919441031,mixed
water,elephant,0.48343770117203494,0.652816587731859,mixed
apple,fish,0.474745681200802,0.665826890837626,mixed
baby,fish,0.346636047036987,0.583805079094317,animate
ball,fish,0.337280286581207,0.6347783128410911,mixed
bear,fish,0.509430293637911,0.5555005023938759,animate
block,fish,0.40716881878740296,0.654983469420208,mixed
book,fish,0.349312917820154,0.653742618533298,mixed
bottle,fish,0.484283626240577,0.625302056517219,mixed
car,fish,0.35075914269337394,0.7252394511359641,mixed
cat,fish,0.42357456240717406,0.540872869341616,animate
chair,fish,0.42548382970574794,0.7553469802612559,mixed
cow,fish,0.24923772198701102,0.549146431543318,animate
cup,fish,0.371012777805343,0.7140109850887191,mixed
dog,fish,0.334555306223256,0.529558412901304,animate
duck,fish,0.29251714807588397,0.47419125975364096,animate
egg,fish,0.31523047498020196,0.5007233067779521,mixed
elephant,fish,0.296911431024093,0.600290610875481,animate
frog,fish,0.325943942551418,0.449793676702074,animate
giraffe,fish,0.277773311807852,0.7794332193981328,animate
milk,fish,0.425314072393844,0.566953624108174,mixed
monkey,fish,0.275366710403347,0.6453012449494261,animate
pig,fish,0.286205631037277,0.494088393300125,animate
puppy,fish,0.337958759465997,0.659059279587787,animate
spoon,fish,0.38318360333081,0.5926048736406839,mixed
train,fish,0.336018874246691,0.743862624435688,mixed
truck,fish,0.39457352275612706,0.6695556063986751,mixed
water,fish,0.40313912817119396,0.410456739289762,mixed
apple,frog,0.47852434384112297,0.71654415866426,mixed
baby,frog,0.298905303823398,0.534073666540778,animate
ball,frog,0.350193418091748,0.623174174401303,mixed
bear,frog,0.44122719186193293,0.47863538020873,animate
block,frog,0.46213878827235294,0.750788008203572,mixed
book,frog,0.399078524404056,0.695739300242064,mixed
bottle,frog,0.499803914595481,0.614461566804946,mixed
car,frog,0.3724975008347461,0.7473013263856401,mixed
cat,frog,0.41579404904147105,0.522124071522557,animate
chair,frog,0.37518842565435,0.693534553070444,mixed
cow,frog,0.26296488142308605,0.505279305799732,animate
cup,frog,0.38954997141759,0.753671402970937,mixed
dog,frog,0.324601149372145,0.5657260845871229,animate
duck,frog,0.360546446274718,0.44132147000115096,animate
egg,frog,0.331048206409308,0.6041796057668289,mixed
elephant,frog,0.31969788187268394,0.42346605196378795,animate
fish,frog,0.325943942551418,0.449793676702074,animate
giraffe,frog,0.260460268129167,0.552995075022626,animate
milk,frog,0.41864533449959895,0.7204292134660519,mixed
monkey,frog,0.29053294174038,0.374669619367381,animate
pig,frog,0.362200338291031,0.418391899341012,animate
puppy,frog,0.302226403276755,0.647414232187777,animate
spoon,frog,0.314442545158263,0.644692149844114,mixed
train,frog,0.351941018035952,0.780290877082745,mixed
truck,frog,0.36708205975823,0.792245295130597,mixed
water,frog,0.452604950785911,0.6035733100131241,mixed
apple,giraffe,0.498056992659709,0.8107957484747529,mixed
baby,giraffe,0.351484826590007,0.49352069029313506,animate
ball,giraffe,0.365755591041474,0.817702014358974,mixed
bear,giraffe,0.480481719390595,0.5847205948281701,animate
block,giraffe,0.43203386980699504,0.85058333647912,mixed
book,giraffe,0.36903940948025504,0.806243907554937,mixed
bottle,giraffe,0.5039045827640589,0.741738437850671,mixed
car,giraffe,0.338018446146575,0.7871168356527359,mixed
cat,giraffe,0.41583404384457107,0.663485110184309,animate
chair,giraffe,0.400779437649794,0.7273197559876341,mixed
cow,giraffe,0.266216525291282,0.548714824451964,animate
cup,giraffe,0.391416118118245,0.8776513797311379,mixed
dog,giraffe,0.33979879493799103,0.671977058251716,animate
duck,giraffe,0.31104646882590004,0.665848670490384,animate
egg,giraffe,0.328558437004789,0.7746346622401079,mixed
elephant,giraffe,0.300084543193292,0.32277566684353304,animate
fish,giraffe,0.277773311807852,0.7794332193981328,animate
frog,giraffe,0.260460268129167,0.552995075022626,animate
milk,giraffe,0.45088155215520503,0.764525653067577,mixed
monkey,giraffe,0.277645390129104,0.473836758727034,animate
pig,giraffe,0.32040671059207104,0.595147180328348,animate
puppy,giraffe,0.288289796142592,0.7203786256326791,animate
spoon,giraffe,0.348461064264718,0.8392441952115458,mixed
train,giraffe,0.308434705407037,0.7707316595660809,mixed
truck,giraffe,0.354689824290971,0.808585246886414,mixed
water,giraffe,0.454954332974552,0.847057414743198,mixed
apple,milk,0.515007313922284,0.625786311342285,inanimate
baby,milk,0.47888058993741206,0.525993531586265,mixed
ball,milk,0.43674910668008604,0.702579291665013,inanimate
bear,milk,0.5634671996899859,0.6671852448826779,mixed
block,milk,0.512704264391532,0.750096763788757,inanimate
book,milk,0.49008986123183707,0.7292930302355021,inanimate
bottle,milk,0.27737660387896695,0.471757048212007,inanimate
car,milk,0.452195150896382,0.749045276105951,inanimate
cat,milk,0.47940778564093606,0.6494530636339001,mixed
chair,milk,0.49456303699603005,0.767753105600616,inanimate
cow,milk,0.44031060656998405,0.38969632949784994,mixed
cup,milk,0.459328628509286,0.46146293339813205,inanimate
dog,milk,0.469373217449265,0.6211631541157111,mixed
duck,milk,0.42772091577484705,0.641019248852424,mixed
egg,milk,0.40532610972004207,0.38059347153253703,inanimate
elephant,milk,0.42168593502710106,0.657412286022639,mixed
fish,milk,0.425314072393844,0.566953624108174,mixed
frog,milk,0.41864533449959895,0.7204292134660519,mixed
giraffe,milk,0.45088155215520503,0.764525653067577,mixed
monkey,milk,0.42813560543725,0.6666026155027099,mixed
pig,milk,0.470424583821136,0.588681158190713,mixed
puppy,milk,0.46593227856910996,0.6486997326435789,mixed
spoon,milk,0.422948765873374,0.545840875132049,inanimate
