X1,word,cos_img,cos_word,animate
baby,puppy,0.33352751606563635,0.42643606662750244,animate
baby,spoon,0.39566232503566556,0.6695516407489777,mixed
baby,train,0.3158448457352673,0.7379648685455322,mixed
baby,truck,0.35180079977455825,0.6802339851856232,mixed
baby,water,0.5091888046542992,0.5222699642181396,mixed
ball,apple,0.49135320901993185,0.597752720117569,inanimate
ball,baby,0.41160406828357354,0.6060358881950378,mixed
ball,bear,0.5740304428713409,0.6891076266765594,mixed
ball,block,0.49818137263177575,0.49458253383636475,inanimate
ball,book,0.41236754916467855,0.5294985175132751,inanimate
ball,bottle,0.5380691918317286,0.584768682718277,inanimate
ball,car,0.41932812048550083,0.6274174451828003,inanimate
ball,cat,0.40616490403734584,0.6436425447463989,mixed
ball,chair,0.471236549996327,0.4559957981109619,inanimate
ball,cow,0.34075598504014193,0.7188327312469482,mixed
ball,cup,0.42549100652630356,0.5978004038333893,inanimate
ball,dog,0.3767701181439218,0.5655852854251862,mixed
ball,duck,0.36936839623658435,0.5744605958461761,mixed
ball,egg,0.39156814037477217,0.6456825733184814,inanimate
ball,elephant,0.3917543960336145,0.7590375244617462,mixed
ball,fish,0.3372802865812078,0.6009488701820374,mixed
ball,frog,0.35019341809174864,0.6573781371116638,mixed
ball,giraffe,0.3657555910414746,0.8903165087103844,mixed
ball,milk,0.4367491066800868,0.7162666320800781,inanimate
ball,monkey,0.3704553307117353,0.5968805253505707,mixed
ball,pig,0.413247302081741,0.7059406042098999,mixed
ball,puppy,0.3998780432753247,0.5092053711414337,mixed
ball,spoon,0.3549419140983785,0.6124306321144104,inanimate
ball,train,0.36979213288654356,0.7280163168907166,inanimate
ball,truck,0.44705943880338583,0.6659606695175171,inanimate
ball,water,0.4845246361593142,0.646001011133194,inanimate
bear,apple,0.6211402419287533,0.7293200194835663,mixed
bear,baby,0.4671447658009351,0.3205280303955078,animate
bear,ball,0.5740304428713409,0.6891076266765594,mixed
bear,block,0.5445134875733271,0.7465831935405731,mixed
bear,book,0.5473781026936475,0.4051511883735657,mixed
bear,bottle,0.5885649834616535,0.7414098978042603,mixed
bear,car,0.5580618072947066,0.7705685198307037,mixed
bear,cat,0.5555259182285697,0.5762784481048584,animate
bear,chair,0.5605779964581807,0.5806122720241547,mixed
bear,cow,0.36255388265274735,0.6084458529949188,animate
bear,cup,0.5651271353980226,0.8296618312597275,mixed
bear,dog,0.5602539828904389,0.6410254240036011,animate
bear,duck,0.5111945977712302,0.6302184462547302,animate
bear,egg,0.4780649398665653,0.6791165769100189,mixed
bear,elephant,0.41978323659458416,0.5744491517543793,animate
bear,fish,0.5094302936379115,0.7479903995990753,animate
bear,frog,0.4412271918619335,0.6217677295207977,animate
bear,giraffe,0.48048171939059525,0.6532849669456482,animate
bear,milk,0.5634671996899864,0.7523837685585022,mixed
bear,monkey,0.36048943645801024,0.5423456132411957,animate
bear,pig,0.4703641401600196,0.5289382338523865,animate
bear,puppy,0.29534691107949085,0.5287356674671173,animate
bear,spoon,0.5242332495477304,0.8365110754966736,mixed
bear,train,0.5036514244403494,0.7003932297229767,mixed
bear,truck,0.569456166689604,0.7851701378822327,mixed
bear,water,0.5340520578502383,0.7264003753662109,mixed
block,apple,0.5087804577119415,0.7554081231355667,inanimate
block,baby,0.51434778362121,0.7252804934978485,mixed
block,ball,0.49818137263177575,0.49458253383636475,inanimate
block,bear,0.5445134875733271,0.7465831935405731,mixed
block,book,0.5054233233125125,0.610349178314209,inanimate
block,bottle,0.5170065686810112,0.7652384638786316,inanimate
block,car,0.47127717425920324,0.5009925961494446,inanimate
block,cat,0.5138485134934263,0.8134856075048447,mixed
block,chair,0.5156682656061364,0.4210221767425537,inanimate
block,cow,0.39811785106445663,0.7877460420131683,mixed
block,cup,0.49311976094221466,0.5026701092720032,inanimate
block,dog,0.4740371578417696,0.7209015786647797,mixed
block,duck,0.4090842552338859,0.8546598255634308,mixed
block,egg,0.3327390784072014,0.6846069693565369,inanimate
block,elephant,0.47546033599463844,0.7973989695310593,mixed
block,fish,0.4071688187874025,0.8221323192119598,mixed
block,frog,0.46213878827235266,0.9181888699531555,mixed
block,giraffe,0.432033869806995,0.7932376861572266,mixed
block,milk,0.5127042643915327,0.7352694571018219,inanimate
block,monkey,0.4228102495147983,0.8052902519702911,mixed
block,pig,0.46342173367136485,0.7706914246082306,mixed
block,puppy,0.40725114123340944,0.8256943970918655,mixed
block,spoon,0.4786491983533413,0.6015498638153076,inanimate
block,train,0.41319751112082703,0.5781674385070801,inanimate
block,truck,0.4803010259804432,0.4585922956466675,inanimate
block,water,0.4406777042415314,0.7557878792285919,inanimate
book,apple,0.5386759097743838,0.5602741539478302,inanimate
book,baby,0.3724520785113299,0.42319047451019287,mixed
book,ball,0.41236754916467855,0.5294985175132751,inanimate
book,bear,0.5473781026936475,0.4051511883735657,mixed
book,block,0.5054233233125125,0.610349178314209,inanimate
book,bottle,0.5429052899817987,0.5820211172103882,inanimate
book,car,0.37598254488004046,0.5730941891670227,inanimate
book,cat,0.4541317846816012,0.5862014293670654,mixed
book,chair,0.4436050439138528,0.5130738019943237,inanimate
book,cow,0.35771326131333525,0.62444669008255,mixed
book,cup,0.5059128635918688,0.7204857468605042,inanimate
book,dog,0.37051441612796143,0.6199578642845154,mixed
book,duck,0.38111785180307334,0.5009624063968658,mixed
book,egg,0.4250879693401154,0.6986324191093445,inanimate
book,elephant,0.39983297671285034,0.5994157791137695,mixed
book,fish,0.3493129178201534,0.6787204444408417,mixed
book,frog,0.39907852440405567,0.590167760848999,mixed
book,giraffe,0.3690394094802547,0.6672341823577881,mixed
book,milk,0.4900898612318373,0.6974660754203796,inanimate
book,monkey,0.3378067773371207,0.5436241328716278,mixed
book,pig,0.32715247323149743,0.5728335380554199,mixed
book,puppy,0.3501682678305187,0.5906402170658112,mixed
book,spoon,0.4307031836745542,0.8379504680633545,inanimate
book,train,0.3956208545764702,0.5645973384380341,inanimate
book,truck,0.4423692723996724,0.606370747089386,inanimate
book,water,0.5185179878107515,0.6207757890224457,inanimate
bottle,apple,0.5767778473585168,0.5340219736099243,inanimate
bottle,baby,0.537442433754624,0.47151899337768555,mixed
bottle,ball,0.5380691918317286,0.584768682718277,inanimate
bottle,bear,0.5885649834616535,0.7414098978042603,mixed
bottle,block,0.5170065686810112,0.7652384638786316,inanimate
bottle,book,0.5429052899817987,0.5820211172103882,inanimate
bottle,car,0.5454387556199087,0.6963663101196289,inanimate
bottle,cat,0.5412636133218232,0.47760021686553955,mixed
bottle,chair,0.5783641603101752,0.49694114923477173,inanimate
bottle,cow,0.5036426270828671,0.6893132925033569,mixed
bottle,cup,0.5833927582275815,0.4719032645225525,inanimate
bottle,dog,0.5397242464878999,0.5162481367588043,mixed
bottle,duck,0.5167338044699159,0.5974569916725159,mixed
bottle,egg,0.4284454015753667,0.7682766914367676,inanimate
bottle,elephant,0.511298119749261,0.8401042968034744,mixed
bottle,fish,0.4842836262405774,0.650650680065155,mixed
bottle,frog,0.4998039145954818,0.7657512873411179,mixed
bottle,giraffe,0.5039045827640596,0.9348962306976318,mixed
bottle,milk,0.2773766038789677,0.33236902952194214,inanimate
bottle,monkey,0.4785785445593216,0.8045775890350342,mixed
bottle,pig,0.49697392691754394,0.7221559882164001,mixed
bottle,puppy,0.5029232864636297,0.6312799155712128,mixed
bottle,spoon,0.5023080273784527,0.5573308765888214,inanimate
bottle,train,0.5215480025614798,0.9436698295176029,inanimate
bottle,truck,0.5571243539534319,0.6655844748020172,inanimate
bottle,water,0.2762618952100675,0.4443417191505432,inanimate
car,apple,0.5011178272167387,0.6540070474147797,inanimate
car,baby,0.37672568189207667,0.5810805559158325,mixed
car,ball,0.41932812048550083,0.6274174451828003,inanimate
car,bear,0.5580618072947066,0.7705685198307037,mixed
car,block,0.47127717425920324,0.5009925961494446,inanimate
car,book,0.37598254488004046,0.5730941891670227,inanimate
car,bottle,0.5454387556199087,0.6963663101196289,inanimate
car,cat,0.40547391108363484,0.686506062746048,mixed
car,chair,0.43356602246103126,0.4691246747970581,inanimate
car,cow,0.38730107372712774,0.7981649488210678,mixed
car,cup,0.3939346728168198,0.6613938808441162,inanimate
car,dog,0.3645013473573915,0.5492501258850098,mixed
car,duck,0.3482131117991929,0.6447026431560516,mixed
car,egg,0.3540153979862569,0.8089560717344284,inanimate
car,elephant,0.35264153123542563,0.8228015601634979,mixed
car,fish,0.35075914269337427,0.6728152632713318,mixed
car,frog,0.3724975008347464,0.8411938399076462,mixed
car,giraffe,0.33801844614657517,0.909863755106926,mixed
car,milk,0.4521951508963823,0.6190154552459717,inanimate
car,monkey,0.3854358484733763,0.8141845017671585,mixed
car,pig,0.3983275908413785,0.8037203550338745,mixed
car,puppy,0.3839377395345446,0.7038630843162537,mixed
car,spoon,0.36257045411890965,0.6630495190620422,inanimate
car,train,0.25974171932602497,0.30891257524490356,inanimate
car,truck,0.1886901020061188,0.22008275985717773,inanimate
car,water,0.4931545074276589,0.6457216739654541,inanimate
cat,apple,0.5158662833658734,0.7342914044857025,mixed
cat,baby,0.41363812004861467,0.5732010900974274,animate
cat,ball,0.40616490403734584,0.6436425447463989,mixed
cat,bear,0.5555259182285697,0.5762784481048584,animate
cat,block,0.5138485134934263,0.8134856075048447,mixed
cat,book,0.4541317846816012,0.5862014293670654,mixed
cat,bottle,0.5412636133218232,0.47760021686553955,mixed
cat,car,0.40547391108363484,0.686506062746048,mixed
cat,chair,0.45826540376079306,0.6504659652709961,mixed
cat,cow,0.3970580219939094,0.5593867003917694,animate
cat,cup,0.4375255448045472,0.7574698626995087,mixed
cat,dog,0.4107496820446519,0.10284936428070068,animate
cat,duck,0.4176763812123184,0.4560919404029846,animate
cat,egg,0.403465380499917,0.8554860949516296,mixed
cat,elephant,0.38166051392646594,0.7545203566551208,animate
cat,fish,0.42357456240717406,0.6062592267990112,animate
cat,frog,0.4157940490414713,0.5343529880046844,animate
cat,giraffe,0.41583404384457123,0.7752882540225983,animate
cat,milk,0.4794077856409358,0.7262862026691437,mixed
cat,monkey,0.44465206182671546,0.6172855198383331,animate
cat,pig,0.4221930206370438,0.5022601187229156,animate
cat,puppy,0.4110043994346231,0.3221108317375183,animate
cat,spoon,0.42193945080794604,0.8376471400260925,mixed
cat,train,0.36431253474067593,0.8046221286058426,mixed
cat,truck,0.3853814677183368,0.7895452678203583,mixed
cat,water,0.5175760947493504,0.6416008472442627,mixed
chair,apple,0.5426993729550185,0.6048164367675781,inanimate
chair,baby,0.39176996287637045,0.38649648427963257,mixed
chair,ball,0.471236549996327,0.4559957981109619,inanimate
chair,bear,0.5605779964581807,0.5806122720241547,mixed
chair,block,0.5156682656061364,0.4210221767425537,inanimate
chair,book,0.4436050439138528,0.5130738019943237,inanimate
chair,bottle,0.5783641603101752,0.49694114923477173,inanimate
chair,car,0.43356602246103126,0.4691246747970581,inanimate
chair,cat,0.45826540376079306,0.6504659652709961,mixed
chair,cow,0.4451217410155561,0.7503197938203812,mixed
chair,cup,0.43020286705150235,0.4362439513206482,inanimate
chair,dog,0.4287438669391471,0.5453632771968842,mixed
chair,duck,0.45845757837447043,0.5634178817272186,mixed
chair,egg,0.44729002442842825,0.6506651341915131,inanimate
chair,elephant,0.43119898401660184,0.8008427917957306,mixed
chair,fish,0.42548382970574783,0.6609665751457214,mixed
chair,frog,0.3751884256543505,0.7021559476852417,mixed
chair,giraffe,0.4007794376497943,0.6817983686923981,mixed
chair,milk,0.4945630369960309,0.535411149263382,inanimate
chair,monkey,0.41935174211911974,0.657182902097702,mixed
chair,pig,0.49306050778691646,0.71526238322258,mixed
chair,puppy,0.4303874303902696,0.6841880083084106,mixed
chair,spoon,0.4022364820458153,0.5144754648208618,inanimate
chair,train,0.43600453268036776,0.7155071794986725,inanimate
chair,truck,0.4040946630386736,0.6227860450744629,inanimate
chair,water,0.5402620343361147,0.5765405893325806,inanimate
cow,apple,0.5100263560294303,0.7943886667490005,mixed
cow,baby,0.3103485240252566,0.46691662073135376,animate
cow,ball,0.34075598504014193,0.7188327312469482,mixed
cow,bear,0.36255388265274735,0.6084458529949188,animate
cow,block,0.39811785106445663,0.7877460420131683,mixed
cow,book,0.35771326131333525,0.62444669008255,mixed
cow,bottle,0.5036426270828671,0.6893132925033569,mixed
cow,car,0.38730107372712774,0.7981649488210678,mixed
cow,cat,0.3970580219939094,0.5593867003917694,animate
cow,chair,0.4451217410155561,0.7503197938203812,mixed
cow,cup,0.4166162143524381,0.6423774361610413,mixed
cow,dog,0.2915234096031787,0.48189985752105713,animate
cow,duck,0.2751079733432732,0.4371213912963867,animate
cow,egg,0.2618455737739449,0.7536759227514267,mixed
cow,elephant,0.24058531342819178,0.356834352016449,animate
cow,fish,0.2492377219870111,0.7063989639282227,animate
cow,frog,0.2629648814230855,0.6220762431621552,animate
cow,giraffe,0.26621652529128237,0.46991562843322754,animate
cow,milk,0.44031060656998366,0.6104065477848053,mixed
cow,monkey,0.2430196211295601,0.5716162621974945,animate
cow,pig,0.28960337982475615,0.28704649209976196,animate
cow,puppy,0.2784447369423706,0.5299293398857117,animate
cow,spoon,0.4008579687317724,0.7772440612316132,mixed
cow,train,0.3312733750739195,0.6758538782596588,mixed
cow,truck,0.41486446788323617,0.7491655647754669,mixed
cow,water,0.43254307004485704,0.5776312351226807,mixed
cup,apple,0.5161504475677658,0.5225942134857178,inanimate
cup,baby,0.3960012332967502,0.6484290361404419,mixed
cup,ball,0.42549100652630356,0.5978004038333893,inanimate
cup,bear,0.5651271353980226,0.8296618312597275,mixed
cup,block,0.49311976094221466,0.5026701092720032,inanimate
cup,book,0.5059128635918688,0.7204857468605042,inanimate
cup,bottle,0.5833927582275815,0.4719032645225525,inanimate
cup,car,0.3939346728168198,0.6613938808441162,inanimate
cup,cat,0.4375255448045472,0.7574698626995087,mixed
cup,chair,0.43020286705150235,0.4362439513206482,inanimate
cup,cow,0.4166162143524381,0.6423774361610413,mixed
cup,dog,0.39847609805282735,0.6655527949333191,mixed
cup,duck,0.34836278206027316,0.6431524455547333,mixed
cup,egg,0.37193344747510293,0.6158106327056885,inanimate
cup,elephant,0.42705275117151,0.7330318093299866,mixed
cup,fish,0.3710127778053429,0.6482393145561218,mixed
cup,frog,0.38954997141759007,0.8744246363639832,mixed
cup,giraffe,0.39141611811824506,0.8478321731090546,mixed
cup,milk,0.4593286285092867,0.24791431427001953,inanimate
cup,monkey,0.4136380453802564,0.8065190613269806,mixed
cup,pig,0.45136178791439585,0.7450998723506927,mixed
cup,puppy,0.4361821980770326,0.8384669572114944,mixed
cup,spoon,0.4008327286579201,0.23098701238632202,inanimate
cup,train,0.41097082508025895,0.766757071018219,inanimate
cup,truck,0.379215256313446,0.6395182311534882,inanimate
cup,water,0.4825716026644955,0.4108901023864746,inanimate
dog,apple,0.4744012196131715,0.6695211827754974,mixed
dog,baby,0.36698700750710234,0.5086504518985748,animate
dog,ball,0.3767701181439218,0.5655852854251862,mixed
dog,bear,0.5602539828904389,0.6410254240036011,animate
dog,block,0.4740371578417696,0.7209015786647797,mixed
dog,book,0.37051441612796143,0.6199578642845154,mixed
dog,bottle,0.5397242464878999,0.5162481367588043,mixed
dog,car,0.3645013473573915,0.5492501258850098,mixed
dog,cat,0.4107496820446519,0.10284936428070068,animate
dog,chair,0.4287438669391471,0.5453632771968842,mixed
dog,cow,0.2915234096031787,0.48189985752105713,animate
dog,cup,0.39847609805282735,0.6655527949333191,mixed
dog,duck,0.3415334210727833,0.4518895149230957,animate
dog,egg,0.3809001593970882,0.8451028317213058,mixed
dog,elephant,0.3633652339652388,0.7386052012443542,animate
dog,fish,0.33455530622325613,0.5787375271320343,animate
dog,frog,0.3246011493721451,0.6348862051963806,animate
dog,giraffe,0.3397987949379918,0.6953543424606323,animate
dog,milk,0.46937321744926563,0.6357304453849792,mixed
dog,monkey,0.356042343929975,0.5753787755966187,animate
dog,pig,0.39327005047773334,0.46306127309799194,animate
dog,puppy,0.3710602221359858,0.2536934018135071,animate
dog,spoon,0.37366180621359046,0.7530000358819962,mixed
dog,train,0.35146347186212645,0.7105099856853485,mixed
dog,truck,0.38910809533938495,0.7100609242916107,mixed
dog,water,0.4772039538979488,0.6460211873054504,mixed
duck,apple,0.508734437197794,0.6590118706226349,mixed
duck,baby,0.37958745274290284,0.4205743670463562,animate
duck,ball,0.36936839623658435,0.5744605958461761,mixed
duck,bear,0.5111945977712302,0.6302184462547302,animate
duck,block,0.4090842552338859,0.8546598255634308,mixed
duck,book,0.38111785180307334,0.5009624063968658,mixed
duck,bottle,0.5167338044699159,0.5974569916725159,mixed
duck,car,0.3482131117991929,0.6447026431560516,mixed
duck,cat,0.4176763812123184,0.4560919404029846,animate
duck,chair,0.45845757837447043,0.5634178817272186,mixed
duck,cow,0.2751079733432732,0.4371213912963867,animate
duck,cup,0.34836278206027316,0.6431524455547333,mixed
duck,dog,0.3415334210727833,0.4518895149230957,animate
duck,egg,0.32095571966008296,0.6726977527141571,mixed
duck,elephant,0.3644426449813506,0.5967257916927338,animate
duck,fish,0.29251714807588436,0.46332991123199463,animate
duck,frog,0.3605464462747179,0.3298951983451843,animate
duck,giraffe,0.31104646882590037,0.658477395772934,animate
duck,milk,0.4277209157748476,0.6646210551261902,mixed
duck,monkey,0.344587888884184,0.514942854642868,animate
duck,pig,0.31911649445070844,0.3917844295501709,animate
duck,puppy,0.3360628182028037,0.46799612045288086,animate
duck,spoon,0.41119599443949406,0.7193593978881836,mixed
duck,train,0.343847739963167,0.7353337109088898,mixed
duck,truck,0.39640614472449665,0.8083949834108353,mixed
duck,water,0.45244483736465146,0.605339378118515,mixed
egg,apple,0.46797831577618987,0.499900758266449,inanimate
egg,baby,0.34621505347807346,0.5935576856136322,mixed
egg,ball,0.39156814037477217,0.6456825733184814,inanimate
egg,bear,0.4780649398665653,0.6791165769100189,mixed
egg,block,0.3327390784072014,0.6846069693565369,inanimate
egg,book,0.4250879693401154,0.6986324191093445,inanimate
egg,bottle,0.4284454015753667,0.7682766914367676,inanimate
egg,car,0.3540153979862569,0.8089560717344284,inanimate
egg,cat,0.403465380499917,0.8554860949516296,mixed
egg,chair,0.44729002442842825,0.6506651341915131,inanimate
egg,cow,0.2618455737739449,0.7536759227514267,mixed
egg,cup,0.37193344747510293,0.6158106327056885,inanimate
egg,dog,0.3809001593970882,0.8451028317213058,mixed
egg,duck,0.32095571966008296,0.6726977527141571,mixed
egg,elephant,0.28929473329859434,0.82648004591465,mixed
egg,fish,0.31523047498020196,0.6218244731426239,mixed
egg,frog,0.33104820640930865,0.6702278256416321,mixed
egg,giraffe,0.3285584370047898,0.9224897399544716,mixed
egg,milk,0.4053261097200427,0.5962511301040649,inanimate
egg,monkey,0.3239793579777045,0.7758847624063492,mixed
egg,pig,0.33217311401694094,0.6517158150672913,mixed
egg,puppy,0.3462410866947827,1.0181785505264997,mixed
egg,spoon,0.37968634685153635,0.5714389979839325,inanimate
egg,train,0.3035719243557343,0.8210785537958145,inanimate
egg,truck,0.3678491171199151,0.8158165663480759,inanimate
egg,water,0.39627600066823054,0.6435834467411041,inanimate
elephant,apple,0.48363673710179167,0.8836271166801453,mixed
elephant,baby,0.32211520471139266,0.5949466824531555,animate
elephant,ball,0.3917543960336145,0.7590375244617462,mixed
elephant,bear,0.41978323659458416,0.5744491517543793,animate
elephant,block,0.47546033599463844,0.7973989695310593,mixed
elephant,book,0.39983297671285034,0.5994157791137695,mixed
elephant,bottle,0.511298119749261,0.8401042968034744,mixed
elephant,car,0.35264153123542563,0.8228015601634979,mixed
elephant,cat,0.38166051392646594,0.7545203566551208,animate
elephant,chair,0.43119898401660184,0.8008427917957306,mixed
elephant,cow,0.24058531342819178,0.356834352016449,animate
elephant,cup,0.42705275117151,0.7330318093299866,mixed
elephant,dog,0.3633652339652388,0.7386052012443542,animate
elephant,duck,0.3644426449813506,0.5967257916927338,animate
elephant,egg,0.28929473329859434,0.82648004591465,mixed
elephant,fish,0.296911431024093,0.6254798173904419,animate
elephant,frog,0.31969788187268455,0.7242454588413239,animate
elephant,giraffe,0.30008454319329214,0.43833059072494507,animate
elephant,milk,0.4216859350271016,0.7648910731077194,mixed
elephant,monkey,0.3471502581121547,0.5370047390460968,animate
elephant,pig,0.31254444052409514,0.6099236905574799,animate
elephant,puppy,0.3348243922981996,0.6878403723239899,animate
elephant,spoon,0.39576628175539197,0.8582780361175537,mixed
elephant,train,0.28244437219557117,0.540483683347702,mixed
elephant,truck,0.3694427854811769,0.6753567159175873,mixed
elephant,water,0.4834377011720349,0.5421982109546661,mixed
fish,apple,0.4747456812008015,0.4951767921447754,mixed
fish,baby,0.3466360470369867,0.6222427487373352,animate
fish,ball,0.3372802865812078,0.6009488701820374,mixed
fish,bear,0.5094302936379115,0.7479903995990753,animate
fish,block,0.4071688187874025,0.8221323192119598,mixed
fish,book,0.3493129178201534,0.6787204444408417,mixed
fish,bottle,0.4842836262405774,0.650650680065155,mixed
fish,car,0.35075914269337427,0.6728152632713318,mixed
fish,cat,0.42357456240717406,0.6062592267990112,animate
fish,chair,0.42548382970574783,0.6609665751457214,mixed
fish,cow,0.2492377219870111,0.7063989639282227,animate
fish,cup,0.3710127778053429,0.6482393145561218,mixed
fish,dog,0.33455530622325613,0.5787375271320343,animate
fish,duck,0.29251714807588436,0.46332991123199463,animate
fish,egg,0.31523047498020196,0.6218244731426239,mixed
fish,elephant,0.296911431024093,0.6254798173904419,animate
fish,frog,0.32594394255141823,0.3590986132621765,animate
fish,giraffe,0.2777733118078516,0.702892005443573,animate
fish,milk,0.4253140723938439,0.6460757553577423,mixed
fish,monkey,0.27536671040334737,0.6465219855308533,animate
fish,pig,0.28620563103727736,0.7910742461681366,animate
fish,puppy,0.3379587594659972,0.7334624230861664,animate
fish,spoon,0.3831836033308106,0.6420088708400726,mixed
fish,train,0.33601887424669064,0.8626569956541061,mixed
fish,truck,0.39457352275612734,0.7439949214458466,mixed
fish,water,0.4031391281711941,0.43258148431777954,mixed
frog,apple,0.4785243438411233,0.6428656876087189,mixed
frog,baby,0.29890530382339797,0.5825660526752472,animate
frog,ball,0.35019341809174864,0.6573781371116638,mixed
frog,bear,0.4412271918619335,0.6217677295207977,animate
frog,block,0.46213878827235266,0.9181888699531555,mixed
frog,book,0.39907852440405567,0.590167760848999,mixed
frog,bottle,0.4998039145954818,0.7657512873411179,mixed
frog,car,0.3724975008347464,0.8411938399076462,mixed
frog,cat,0.4157940490414713,0.5343529880046844,animate
frog,chair,0.3751884256543505,0.7021559476852417,mixed
frog,cow,0.2629648814230855,0.6220762431621552,animate
frog,cup,0.38954997141759007,0.8744246363639832,mixed
frog,dog,0.3246011493721451,0.6348862051963806,animate
frog,duck,0.3605464462747179,0.3298951983451843,animate
frog,egg,0.33104820640930865,0.6702278256416321,mixed
frog,elephant,0.31969788187268455,0.7242454588413239,animate
frog,fish,0.32594394255141823,0.3590986132621765,animate
frog,giraffe,0.26046026812916745,0.7117540240287781,animate
frog,milk,0.41864533449959895,0.8550718575716019,mixed
frog,monkey,0.29053294174038014,0.695110946893692,animate
frog,pig,0.3622003382910307,0.593437135219574,animate
frog,puppy,0.3022264032767553,0.6942113041877747,animate
frog,spoon,0.3144425451582632,0.9024204164743423,mixed
frog,train,0.35194101803595235,1.0482596568763256,mixed
frog,truck,0.3670820597582303,0.8941207304596901,mixed
frog,water,0.4526049507859111,0.7074292004108429,mixed
giraffe,apple,0.49805699265970926,0.961308728903532,mixed
giraffe,baby,0.3514848265900077,0.5973708927631378,animate
giraffe,ball,0.3657555910414746,0.8903165087103844,mixed
giraffe,bear,0.48048171939059525,0.6532849669456482,animate
giraffe,block,0.432033869806995,0.7932376861572266,mixed
giraffe,book,0.3690394094802547,0.6672341823577881,mixed
giraffe,bottle,0.5039045827640596,0.9348962306976318,mixed
giraffe,car,0.33801844614657517,0.909863755106926,mixed
giraffe,cat,0.41583404384457123,0.7752882540225983,animate
giraffe,chair,0.4007794376497943,0.6817983686923981,mixed
giraffe,cow,0.26621652529128237,0.46991562843322754,animate
giraffe,cup,0.39141611811824506,0.8478321731090546,mixed
giraffe,dog,0.3397987949379918,0.6953543424606323,animate
giraffe,duck,0.31104646882590037,0.658477395772934,animate
giraffe,egg,0.3285584370047898,0.9224897399544716,mixed
giraffe,elephant,0.30008454319329214,0.43833059072494507,animate
giraffe,fish,0.2777733118078516,0.702892005443573,animate
giraffe,frog,0.26046026812916745,0.7117540240287781,animate
giraffe,milk,0.4508815521552052,0.972015792503953,mixed
giraffe,monkey,0.27764539012910416,0.5118416249752045,animate
giraffe,pig,0.3204067105920708,0.6243259012699127,animate
giraffe,puppy,0.28828979614259165,0.5668268501758575,animate
giraffe,spoon,0.3484610642647178,0.9977293009869754,mixed
giraffe,train,0.3084347054070373,0.7885317802429199,mixed
giraffe,truck,0.3546898242909705,0.8999239280819893,mixed
giraffe,water,0.4549543329745518,0.8788390904664993,mixed
milk,apple,0.5150073139222846,0.4084416627883911,inanimate
milk,baby,0.47888058993741245,0.5321226119995117,mixed
milk,ball,0.4367491066800868,0.7162666320800781,inanimate
milk,bear,0.5634671996899864,0.7523837685585022,mixed
